Date,Sales Order ID,Vendor ID,Description,Debit EUR,Credit EUR,Transaction: Subtype,Vendor Quality History,Vendor Consistency,Processing Method,Processing Efficiency (%),
28-09-2022,202383,101420,zAU-1229 LEE OC 0-10,0,9303.2,Sales credit invoice,0.555871992,80,Standard Process,85.44400143,
28-09-2022,202302,101420,zAU-1207 zM ROC 0-5,39882,0,Sales credit invoice,0.492815504,80,Standard Process,54.53399358,
28-09-2022,202302,101420,zAU-1207 zM ROC 0-5,0,26637.18,Sales credit invoice,0.425885314,80,Standard Process,74.44268479,
28-09-2022,202302,101420,zAU-1207 zM ROC 0-5,0,14260,Sales credit invoice,0.40131399,80,Standard Process,60.31025802,
28-09-2022,202384,101420,zAU-1220 zMROC OC0-5,10961.24,0,Sales credit invoice,0.3339501,80,Standard Process,45.32838197,
28-09-2022,202384,101420,zAU-1220 zMROC OC0-5,52128,0,Sales credit invoice,0.338955448,80,Standard Process,45.37472716,
28-09-2022,202384,101420,zAU-1220 zMROC OC0-5,39048,0,Sales credit invoice,0.350449063,80,Standard Process,63.65292331,
28-09-2022,202384,101420,zAU-1220 zMROC OC0-5,0,21504,Sales credit invoice,0.453388651,80,Standard Process,64.77756398,
28-09-2022,202384,101420,zAU-1220 zMROC OC0-5,0,8256,Sales credit invoice,0.343247163,80,Standard Process,45.91407271,
28-09-2022,202302,101420,zAU-1207 zM ROC 0-5,68938.6,0,Sales credit invoice,0.436572549,80,Standard Process,72.82056038,
28-09-2022,202302,101420,zAU-1207 zM ROC 0-5,0,39882,Sales credit invoice,0.358838759,80,Standard Process,56.90713724,
28-09-2022,202302,101420,zAU-1207 zM ROC 0-5,34191.09,0,Sales credit invoice,0.409675692,80,Standard Process,67.67567061,
28-09-2022,202302,101420,zAU-1207 zM ROC 0-5,0,30705,Sales credit invoice,0.423565571,80,Standard Process,57.18722246,
28-09-2022,202302,101420,zAU-1207 zM ROC 0-5,0,25737,Sales credit invoice,0.349371197,80,Standard Process,51.76893975,
28-09-2022,202302,101420,zAU-1207 zM ROC 0-5,44488.06,0,Sales credit invoice,0.488103986,80,Standard Process,61.49053641,
28-09-2022,202384,101420,zAU-1220 zMROC OC0-5,21504,0,Sales credit invoice,0.359253889,80,Standard Process,54.40707127,
28-09-2022,202384,101420,zAU-1220 zMROC OC0-5,0,53274.48,Sales credit invoice,0.385809341,80,Standard Process,66.65943957,
28-09-2022,202384,101420,zAU-1220 zMROC OC0-5,0,10961.24,Sales credit invoice,0.381607021,80,Standard Process,53.05255548,
28-09-2022,202383,101420,zAU-1229 LEE OC 0-10,0,5846.4,Sales credit invoice,0.367847939,80,Standard Process,65.59044205,
28-09-2022,202383,101420,zAU-1229 LEE OC 0-10,9616.4,0,Sales credit invoice,0.404355712,80,Standard Process,51.37382985,
28-09-2022,202383,101420,zAU-1229 LEE OC 0-10,0,7524.75,Sales credit invoice,0.460768792,80,Standard Process,72.17447573,
28-09-2022,202384,101420,zAU-1220 zMROC OC0-5,13258.79,0,Sales credit invoice,0.442398225,80,Standard Process,75.53447622,
28-09-2022,202384,101420,zAU-1220 zMROC OC0-5,0,26712,Sales credit invoice,0.404441701,80,Standard Process,49.47096649,
28-09-2022,202383,101420,zAU-1229 LEE OC 0-10,4904.53,0,Sales credit invoice,0.409831042,80,Standard Process,63.94599769,
28-09-2022,202302,101420,zAU-1207 zM ROC 0-5,15410,0,Sales credit invoice,0.320154891,80,Standard Process,47.87030388,
28-09-2022,202302,101420,zAU-1207 zM ROC 0-5,19780,0,Sales credit invoice,0.437749531,80,Standard Process,69.22638904,
28-09-2022,202302,101420,zAU-1207 zM ROC 0-5,0,68938.6,Sales credit invoice,0.401533767,80,Standard Process,55.70837407,
28-09-2022,202384,101420,zAU-1220 zMROC OC0-5,0,13258.79,Sales credit invoice,0.411363934,80,Standard Process,66.3687905,
28-09-2022,202384,101420,zAU-1220 zMROC OC0-5,0,18093.22,Sales credit invoice,0.501138019,80,Standard Process,65.95717088,
28-09-2022,202302,101420,zAU-1207 zM ROC 0-5,0,53075.57,Sales credit invoice,0.505826672,80,Standard Process,82.43635102,
28-09-2022,202302,101420,zAU-1207 zM ROC 0-5,0,24649.33,Sales credit invoice,0.464218602,80,Standard Process,67.23787051,
28-09-2022,202383,101420,zAU-1229 LEE OC 0-10,4810.47,0,Sales credit invoice,0.481573211,80,Standard Process,68.61143843,
28-09-2022,202384,101420,zAU-1220 zMROC OC0-5,0,39048,Sales credit invoice,0.427182377,80,Standard Process,61.26695159,
28-09-2022,202383,101420,zAU-1229 LEE OC 0-10,0,4234,Sales credit invoice,0.416070522,80,Standard Process,83.43772393,
28-09-2022,202384,101420,zAU-1220 zMROC OC0-5,18093.22,0,Sales credit invoice,0.453686666,80,Standard Process,76.47602933,
28-09-2022,202384,101420,zAU-1220 zMROC OC0-5,77877.43,0,Sales credit invoice,0.388194165,80,Standard Process,56.55891426,
28-09-2022,202302,101420,zAU-1207 zM ROC 0-5,14260,0,Sales credit invoice,0.547199732,80,Standard Process,79.19048822,
28-09-2022,202302,101420,zAU-1207 zM ROC 0-5,0,349384.34,Sales credit invoice,0.433704649,80,Standard Process,62.51205259,
28-09-2022,202383,101420,zAU-1229 LEE OC 0-10,4259.55,0,Sales credit invoice,0.410325097,80,Standard Process,78.56101931,
28-09-2022,202383,101420,zAU-1229 LEE OC 0-10,3677.2,0,Sales credit invoice,0.480909137,80,Standard Process,78.32696677,
28-09-2022,202383,101420,zAU-1229 LEE OC 0-10,0,4810.47,Sales credit invoice,0.440837937,80,Standard Process,52.64924256,
28-09-2022,202383,101420,zAU-1229 LEE OC 0-10,0,4259.55,Sales credit invoice,0.433254634,80,Standard Process,73.39621582,
28-09-2022,202383,101420,zAU-1229 LEE OC 0-10,0,10834.4,Sales credit invoice,0.406408731,80,Standard Process,56.77104026,
29-09-2022,202382,101420,zAU-1219 ELBF 0-10,0,21640,Sales credit invoice,0.42786273,80,Standard Process,57.04845313,
29-09-2022,202382,101420,zAU-1219 ELBF 0-10,258607.76,0,Sales credit invoice,0.33559867,80,Standard Process,57.00209711,
29-09-2022,202382,101420,zAU-1219 ELBF 0-10,28560,0,Sales credit invoice,0.408069948,80,Standard Process,74.38551403,
29-09-2022,202382,101420,zAU-1219 ELBF 0-10,21640,0,Sales credit invoice,0.361222443,80,Standard Process,54.30795469,
29-09-2022,202382,101420,zAU-1219 ELBF 0-10,69559.59,0,Sales credit invoice,0.392436887,80,Standard Process,45.03668633,
29-09-2022,202382,101420,zAU-1219 ELBF 0-10,0,100686.05,Sales credit invoice,0.431589653,80,Standard Process,73.96709257,
29-09-2022,202382,101420,zAU-1219 ELBF 0-10,0,52705.52,Sales credit invoice,0.367410716,80,Standard Process,51.93298213,
29-09-2022,202382,101420,zAU-1219 ELBF 0-10,0,28560,Sales credit invoice,0.364508856,80,Standard Process,49.23153701,
29-09-2022,202382,101420,zAU-1219 ELBF 0-10,22120,0,Sales credit invoice,0.376902418,80,Standard Process,54.61940288,
29-09-2022,202382,101420,zAU-1219 ELBF 0-10,0,258607.76,Sales credit invoice,0.383570776,80,Standard Process,60.38597115,
29-09-2022,202382,101420,zAU-1219 ELBF 0-10,0,51974.85,Sales credit invoice,0.34965025,80,Standard Process,64.27420626,
29-09-2022,202382,101420,zAU-1219 ELBF 0-10,100686.05,0,Sales credit invoice,0.323696368,80,Standard Process,46.80508665,
29-09-2022,202382,101420,zAU-1219 ELBF 0-10,106180,0,Sales credit invoice,0.44400667,80,Standard Process,84.30821997,
29-09-2022,202382,101420,zAU-1219 ELBF 0-10,41340,0,Sales credit invoice,0.451167303,80,Standard Process,74.00055366,
29-09-2022,202382,101420,zAU-1219 ELBF 0-10,52705.52,0,Sales credit invoice,0.36909914,80,Standard Process,58.08935965,
29-09-2022,202382,101420,zAU-1219 ELBF 0-10,0,106180,Sales credit invoice,0.421631548,80,Standard Process,57.90723892,
29-09-2022,202382,101420,zAU-1219 ELBF 0-10,0,21000,Sales credit invoice,0.378784449,80,Standard Process,63.16597325,
29-09-2022,202382,101420,zAU-1219 ELBF 0-10,51146.76,0,Sales credit invoice,0.48598569,80,Standard Process,70.36291532,
29-09-2022,202382,101420,zAU-1219 ELBF 0-10,0,69559.59,Sales credit invoice,0.367166352,80,Standard Process,50.9281092,
29-09-2022,202382,101420,zAU-1219 ELBF 0-10,0,21340,Sales credit invoice,0.312855174,80,Standard Process,52.65165746,
29-09-2022,202382,101420,zAU-1219 ELBF 0-10,21340,0,Sales credit invoice,0.517912122,80,Standard Process,79.8071006,
29-09-2022,202382,101420,zAU-1219 ELBF 0-10,0,53874.59,Sales credit invoice,0.378575032,80,Standard Process,55.37832442,
29-09-2022,202382,101420,zAU-1219 ELBF 0-10,53874.59,0,Sales credit invoice,0.3662443,80,Standard Process,60.39789742,
29-09-2022,202382,101420,zAU-1219 ELBF 0-10,21000,0,Sales credit invoice,0.51581643,80,Standard Process,80.28650996,
29-09-2022,202382,101420,zAU-1219 ELBF 0-10,0,51146.76,Sales credit invoice,0.453966765,80,Standard Process,71.85748709,
29-09-2022,202382,101420,zAU-1219 ELBF 0-10,0,41340,Sales credit invoice,0.420491298,80,Standard Process,58.83933111,
29-09-2022,202382,101420,zAU-1219 ELBF 0-10,0,22120,Sales credit invoice,0.38112107,80,Standard Process,72.6898316,
29-09-2022,202382,101420,zAU-1219 ELBF 0-10,51974.85,0,Sales credit invoice,0.304882416,80,Standard Process,45.79717022,
29-09-2022,202382,101420,zAU-1219 ELBF 0-10,8524.46,0,Sales credit invoice,0.452964013,80,Standard Process,74.79352773,
29-09-2022,202382,101420,zAU-1219 ELBF 0-10,1260,0,Sales credit invoice,0.356916472,80,Standard Process,64.72414964,
29-09-2022,202382,101420,zAU-1219 ELBF 0-10,560,0,Sales credit invoice,0.434241095,80,Standard Process,77.93387697,
29-09-2022,202382,101420,zAU-1219 ELBF 0-10,0,1220,Sales credit invoice,0.472048418,80,Standard Process,83.66282491,
29-09-2022,202382,101420,zAU-1219 ELBF 0-10,3068.81,0,Sales credit invoice,0.489714264,80,Standard Process,82.49443625,
29-09-2022,202382,101420,zAU-1219 ELBF 0-10,1220,0,Sales credit invoice,0.524349805,80,Standard Process,81.82523426,
29-09-2022,202382,101420,zAU-1219 ELBF 0-10,0,8524.46,Sales credit invoice,0.388822182,80,Standard Process,65.74288322,
29-09-2022,202382,101420,zAU-1219 ELBF 0-10,0,2780,Sales credit invoice,0.390386776,80,Standard Process,59.58575562,
29-09-2022,202382,101420,zAU-1219 ELBF 0-10,1840,0,Sales credit invoice,0.418258654,80,Standard Process,63.83393065,
29-09-2022,202382,101420,zAU-1219 ELBF 0-10,0,1260,Sales credit invoice,0.483603336,80,Standard Process,72.94078813,
29-09-2022,202382,101420,zAU-1219 ELBF 0-10,6770.86,0,Sales credit invoice,0.455216235,80,Standard Process,80.80190996,
29-09-2022,202382,101420,zAU-1219 ELBF 0-10,4481.43,0,Sales credit invoice,0.385153987,80,Standard Process,53.38294527,
29-09-2022,202382,101420,zAU-1219 ELBF 0-10,0,6770.86,Sales credit invoice,0.480598995,80,Standard Process,82.18682292,
29-09-2022,202382,101420,zAU-1219 ELBF 0-10,0,3799.35,Sales credit invoice,0.508932398,80,Standard Process,78.01479939,
29-09-2022,202382,101420,zAU-1219 ELBF 0-10,0,3500,Sales credit invoice,0.476683736,80,Standard Process,84.64366861,
29-09-2022,202382,101420,zAU-1219 ELBF 0-10,1363.91,0,Sales credit invoice,0.401520521,80,Standard Process,80.65019682,
29-09-2022,202382,101420,zAU-1219 ELBF 0-10,0,1363.91,Sales credit invoice,0.374702182,80,Standard Process,56.33746185,
29-09-2022,202382,101420,zAU-1219 ELBF 0-10,0,4481.43,Sales credit invoice,0.315744552,80,Standard Process,49.29121441,
29-09-2022,202382,101420,zAU-1219 ELBF 0-10,0,1560,Sales credit invoice,0.313714705,80,Standard Process,49.54576342,
29-09-2022,202382,101420,zAU-1219 ELBF 0-10,1560,0,Sales credit invoice,0.300954164,80,Standard Process,56.7945444,
29-09-2022,202382,101420,zAU-1219 ELBF 0-10,0,3068.81,Sales credit invoice,0.463568564,80,Standard Process,69.87444082,
29-09-2022,202382,101420,zAU-1219 ELBF 0-10,0,2971.38,Sales credit invoice,0.499743388,80,Standard Process,77.57497321,
29-09-2022,202382,101420,zAU-1219 ELBF 0-10,0,560,Sales credit invoice,0.509922828,80,Standard Process,81.41963743,
29-09-2022,202382,101420,zAU-1219 ELBF 0-10,3799.35,0,Sales credit invoice,0.414420872,80,Standard Process,70.26201207,
29-09-2022,202382,101420,zAU-1219 ELBF 0-10,2780,0,Sales credit invoice,0.329090946,80,Standard Process,45.22806817,
29-09-2022,202382,101420,zAU-1219 ELBF 0-10,2971.38,0,Sales credit invoice,0.373951849,80,Standard Process,52.54582945,
29-09-2022,202382,101420,zAU-1219 ELBF 0-10,3500,0,Sales credit invoice,0.362785581,80,Standard Process,49.03891126,
29-09-2022,202382,101420,zAU-1219 ELBF 0-10,0,1840,Sales credit invoice,0.384472025,80,Standard Process,59.71464126,
29-09-2022,202568,101370,aMS-2677 alu 5-10 mm,0,30128.48,Verkoopfactuur,0.433360751,80,Standard Process,65.30471524,
29-09-2022,202566,101370,aMS-2718 alu 5-10 mm,0,30313.26,Verkoopfactuur,0.355634026,80,Standard Process,46.75758573,
29-09-2022,202595,101525,aNC-2749 alu 5-10 BB,0,29480,Verkoopfactuur,0.370289136,80,Standard Process,59.11335802,
29-09-2022,202597,101577,aDRH-2643 alu 10+ mm,0,37320,Verkoopfactuur,0.326656577,80,Standard Process,52.25677682,
29-09-2022,202598,101577,aDRH-2642 alu 10+ mm,0,34290,Verkoopfactuur,0.350196587,80,Standard Process,71.20634173,
29-09-2022,202587,101189,aO-2699 alu 5-10 mm,0,27015.44,Verkoopfactuur,0.35619044,80,Standard Process,63.80303096,
29-09-2022,202588,101189,aO-2707 alu 10+ mm,0,31664.88,Verkoopfactuur,0.380447318,80,Standard Process,65.0603647,
29-09-2022,202594,20002,aT-2686 alu 5-10 mm,0,25377.6,Verkoopfactuur,0.425405299,80,Standard Process,62.32151742,
30-09-2022,202596,101370,aMS-2748 alu leicht,0,14662.55,Verkoopfactuur,0.476556596,80,Standard Process,83.71879827,
30-09-2022,202600,101370,aMS-2722 alu 10+ mm,0,38728.8,Verkoopfactuur,0.371113711,80,Standard Process,53.69677257,
30-09-2022,202583,101370,aMS-2719 alu 5-10 mm,0,32387.02,Verkoopfactuur,0.437393732,80,Standard Process,65.92490252,
30-09-2022,202584,101370,aMS-2720 alu 5-10 mm,0,30206.77,Verkoopfactuur,0.50752958,80,Standard Process,74.80870342,
30-09-2022,202581,101714,aL-2728 alu 5-10 mm,0,28922.4,Verkoopfactuur,0.41342176,80,Standard Process,67.55219873,
30-09-2022,202599,101370,aMS-2721 alu 10+ mm,0,39560.4,Verkoopfactuur,0.551523343,80,Standard Process,82.62534587,
30-09-2022,202593,101366,aAME-2738 alu 10+ mm,0,32708,Verkoopfactuur,0.35379617,80,Standard Process,60.3077184,
30-09-2022,202589,101714,aL-2730 alu 10+ mm,0,32214,Verkoopfactuur,0.366972978,80,Standard Process,63.77887013,
30-09-2022,202592,101420,zAU-1293 cu/mess HHW,0,231120,Verkoopfactuur,0.378552548,80,Standard Process,48.58515377,
30-09-2022,202293,101420,zAU-1206 zM0-5 ROA+N,10184.16,0,Verkoopfactuur,0.381819063,80,Standard Process,69.664464,
30-09-2022,202293,101420,zAU-1206 zM0-5 ROA+N,0,13315.3,Verkoopfactuur,0.42767735,80,Standard Process,56.67258472,
30-09-2022,202293,101420,zAU-1206 zM0-5 ROA+N,0,10184.16,Verkoopfactuur,0.308804721,80,Standard Process,51.4925161,
30-09-2022,202293,101420,zAU-1206 zM0-5 ROA+N,13315.3,0,Verkoopfactuur,0.389397335,80,Standard Process,67.05351736,
30-09-2022,202293,101420,zAU-1206 zM0-5 ROA+N,0,6700,Verkoopfactuur,0.393996961,80,Standard Process,66.55856567,
30-09-2022,202293,101420,zAU-1206 zM0-5 ROA+N,0,8760,Verkoopfactuur,0.308865238,80,Standard Process,48.07280147,
30-09-2022,202293,101420,zAU-1206 zM0-5 ROA+N,8760,0,Verkoopfactuur,0.430942505,80,Standard Process,73.27772587,
30-09-2022,202293,101420,zAU-1206 zM0-5 ROA+N,6700,0,Verkoopfactuur,0.355087007,80,Standard Process,70.26277372,
30-09-2022,202293,101420,zAU-1206 zM0-5 ROA+N,0,12342.49,Verkoopfactuur,0.3623249,80,Standard Process,52.65519995,
30-09-2022,202293,101420,zAU-1206 zM0-5 ROA+N,76500,0,Verkoopfactuur,0.489871404,80,Standard Process,64.01211192,
30-09-2022,202293,101420,zAU-1206 zM0-5 ROA+N,8120,0,Verkoopfactuur,0.442880058,80,Standard Process,74.17307812,
30-09-2022,202293,101420,zAU-1206 zM0-5 ROA+N,0,8120,Verkoopfactuur,0.390744303,80,Standard Process,66.44214749,
30-09-2022,202293,101420,zAU-1206 zM0-5 ROA+N,12342.49,0,Verkoopfactuur,0.433084507,80,Standard Process,61.01730759,
30-09-2022,202293,101420,zAU-1206 zM0-5 ROA+N,13284.9,0,Verkoopfactuur,0.403398683,80,Standard Process,58.05470755,
30-09-2022,202293,101420,zAU-1206 zM0-5 ROA+N,0,11340,Verkoopfactuur,0.437008484,80,Standard Process,69.7209516,
30-09-2022,202293,101420,zAU-1206 zM0-5 ROA+N,0,11420,Verkoopfactuur,0.437996986,80,Standard Process,83.03390228,
30-09-2022,202293,101420,zAU-1206 zM0-5 ROA+N,0,21219.35,Verkoopfactuur,0.514035099,80,Standard Process,72.20566604,
30-09-2022,202293,101420,zAU-1206 zM0-5 ROA+N,11420,0,Verkoopfactuur,0.356195725,80,Standard Process,48.0272091,
30-09-2022,202293,101420,zAU-1206 zM0-5 ROA+N,30856.22,0,Verkoopfactuur,0.44100309,80,Standard Process,63.65774143,
30-09-2022,202293,101420,zAU-1206 zM0-5 ROA+N,0,30856.22,Verkoopfactuur,0.443746148,80,Standard Process,81.07837733,
30-09-2022,202293,101420,zAU-1206 zM0-5 ROA+N,17236.92,0,Verkoopfactuur,0.440599505,80,Standard Process,48.82572824,
30-09-2022,202293,101420,zAU-1206 zM0-5 ROA+N,13960,0,Verkoopfactuur,0.57626181,80,Standard Process,85.04946634,
30-09-2022,202293,101420,zAU-1206 zM0-5 ROA+N,12920,0,Verkoopfactuur,0.557586319,80,Standard Process,83.43731044,
30-09-2022,202293,101420,zAU-1206 zM0-5 ROA+N,38334.68,0,Verkoopfactuur,0.35511883,80,Standard Process,48.17011647,
30-09-2022,202293,101420,zAU-1206 zM0-5 ROA+N,0,25220,Verkoopfactuur,0.470666099,80,Standard Process,82.80323948,
30-09-2022,202293,101420,zAU-1206 zM0-5 ROA+N,116280.84,0,Verkoopfactuur,0.409026722,80,Standard Process,59.70686991,
30-09-2022,202293,101420,zAU-1206 zM0-5 ROA+N,0,35173.05,Verkoopfactuur,0.485058348,80,Standard Process,79.21072127,
30-09-2022,202293,101420,zAU-1206 zM0-5 ROA+N,23140,0,Verkoopfactuur,0.4624645,80,Standard Process,61.94452518,
30-09-2022,202293,101420,zAU-1206 zM0-5 ROA+N,19638.54,0,Verkoopfactuur,0.409430623,80,Standard Process,62.85463206,
30-09-2022,202293,101420,zAU-1206 zM0-5 ROA+N,0,23140,Verkoopfactuur,0.497697916,80,Standard Process,70.68684518,
30-09-2022,202293,101420,zAU-1206 zM0-5 ROA+N,0,13960,Verkoopfactuur,0.470264434,80,Standard Process,76.36633548,
30-09-2022,202293,101420,zAU-1206 zM0-5 ROA+N,0,17236.92,Verkoopfactuur,0.355016764,80,Standard Process,46.36846061,
30-09-2022,202293,101420,zAU-1206 zM0-5 ROA+N,0,13284.9,Verkoopfactuur,0.497542978,80,Standard Process,69.02281782,
30-09-2022,202293,101420,zAU-1206 zM0-5 ROA+N,20300,0,Verkoopfactuur,0.412761014,80,Standard Process,52.56268626,
30-09-2022,202293,101420,zAU-1206 zM0-5 ROA+N,17358.53,0,Verkoopfactuur,0.374422505,80,Standard Process,59.01095547,
30-09-2022,202293,101420,zAU-1206 zM0-5 ROA+N,33561.84,0,Verkoopfactuur,0.380558076,80,Standard Process,59.09273098,
30-09-2022,202293,101420,zAU-1206 zM0-5 ROA+N,0,76500,Verkoopfactuur,0.469337426,80,Standard Process,63.99694378,
30-09-2022,202293,101420,zAU-1206 zM0-5 ROA+N,0,33561.84,Verkoopfactuur,0.462746724,80,Standard Process,58.53252468,
30-09-2022,202293,101420,zAU-1206 zM0-5 ROA+N,0,116280.84,Verkoopfactuur,0.420982631,80,Standard Process,49.3481253,
30-09-2022,202293,101420,zAU-1206 zM0-5 ROA+N,0,17358.53,Verkoopfactuur,0.434854566,80,Standard Process,50.89796391,
30-09-2022,202293,101420,zAU-1206 zM0-5 ROA+N,22080,0,Verkoopfactuur,0.333214077,80,Standard Process,46.35423842,
30-09-2022,202293,101420,zAU-1206 zM0-5 ROA+N,11340,0,Verkoopfactuur,0.389434292,80,Standard Process,64.04508796,
30-09-2022,202293,101420,zAU-1206 zM0-5 ROA+N,21219.35,0,Verkoopfactuur,0.499337388,80,Standard Process,83.65513164,
30-09-2022,202293,101420,zAU-1206 zM0-5 ROA+N,0,38334.68,Verkoopfactuur,0.357177107,80,Standard Process,49.68484656,
30-09-2022,202293,101420,zAU-1206 zM0-5 ROA+N,0,19638.54,Verkoopfactuur,0.452547035,80,Standard Process,83.32371197,
30-09-2022,202293,101420,zAU-1206 zM0-5 ROA+N,8740,0,Verkoopfactuur,0.46732916,80,Standard Process,74.70114135,
30-09-2022,202293,101420,zAU-1206 zM0-5 ROA+N,25220,0,Verkoopfactuur,0.422228093,80,Standard Process,70.81870152,
30-09-2022,202293,101420,zAU-1206 zM0-5 ROA+N,35173.05,0,Verkoopfactuur,0.396793071,80,Standard Process,71.13374909,
30-09-2022,202293,101420,zAU-1206 zM0-5 ROA+N,0,12920,Verkoopfactuur,0.445997616,80,Standard Process,78.48246976,
30-09-2022,202293,101420,zAU-1206 zM0-5 ROA+N,0,22080,Verkoopfactuur,0.345938948,80,Standard Process,49.33025451,
30-09-2022,202293,101420,zAU-1206 zM0-5 ROA+N,0,8740,Verkoopfactuur,0.408453463,80,Standard Process,65.4425501,
30-09-2022,202293,101420,zAU-1206 zM0-5 ROA+N,0,20300,Verkoopfactuur,0.504086739,80,Standard Process,73.2321911,
06-10-2022,202607,20002,aT-2678 alu 0-5 BB's,0,17869.6,Verkoopfactuur,0.432147997,80,Standard Process,68.76622803,
07-10-2022,202602,101420,zAU-1300 ELB OC 0-10,0,80816,Verkoopfactuur,0.419642371,80,Standard Process,78.72755238,
07-10-2022,202602,101420,zAU-1300 ELB OC 0-10,0,99864,Verkoopfactuur,0.404440324,80,Standard Process,47.92700421,
07-10-2022,202603,101189,aO-2753 alu 10+ mm,0,28198.7,Verkoopfactuur,0.419760396,80,Standard Process,72.9733921,
07-10-2022,202604,101189,aO-2754 alu 10+ mm,0,27928.85,Verkoopfactuur,0.444771142,80,Standard Process,66.62812308,
10-10-2022,202393,101420,zAU-1238 mix 5-10,32138.5,0,Sales credit invoice,0.341808077,80,Standard Process,60.35601499,
10-10-2022,202393,101420,zAU-1238 mix 5-10,7402.8,0,Sales credit invoice,0.461928042,80,Standard Process,58.78113678,
10-10-2022,202393,101420,zAU-1238 mix 5-10,12218.6,0,Sales credit invoice,0.468703952,80,Standard Process,70.14372163,
10-10-2022,202393,101420,zAU-1238 mix 5-10,0,7877.52,Sales credit invoice,0.534341924,80,Standard Process,81.08531267,
10-10-2022,202393,101420,zAU-1238 mix 5-10,0,24267.83,Sales credit invoice,0.417819619,80,Standard Process,65.09512501,
10-10-2022,202611,20030,zB-1299 DM OC 0-10mm,0,154147.8,Verkoopfactuur,0.452129844,80,Standard Process,78.40128815,
10-10-2022,202393,101420,zAU-1238 mix 5-10,9333.1,0,Sales credit invoice,0.409960825,80,Standard Process,61.28733346,
10-10-2022,202393,101420,zAU-1238 mix 5-10,18327.9,0,Sales credit invoice,0.310990292,80,Standard Process,49.14697574,
10-10-2022,202393,101420,zAU-1238 mix 5-10,0,5018.74,Sales credit invoice,0.385950219,80,Standard Process,47.49098233,
10-10-2022,202393,101420,zAU-1238 mix 5-10,0,5569.32,Sales credit invoice,0.402101246,80,Standard Process,47.07904204,
10-10-2022,202393,101420,zAU-1238 mix 5-10,0,19503.21,Sales credit invoice,0.397707558,80,Standard Process,60.39608075,
10-10-2022,202393,101420,zAU-1238 mix 5-10,0,6903.42,Sales credit invoice,0.399594857,80,Standard Process,58.65812891,
10-10-2022,202393,101420,zAU-1238 mix 5-10,0,7284.58,Sales credit invoice,0.382223091,80,Standard Process,74.07644946,
10-10-2022,202610,20030,zB-1298 BK/WVW 0-10,0,128844,Verkoopfactuur,0.44928322,80,Standard Process,75.08427081,
10-10-2022,202393,101420,zAU-1238 mix 5-10,0,32335.94,Sales credit invoice,0.33900886,80,Standard Process,47.05958574,
10-10-2022,202393,101420,zAU-1238 mix 5-10,0,34199.43,Sales credit invoice,0.383450576,80,Standard Process,53.95549215,
10-10-2022,202393,101420,zAU-1238 mix 5-10,6845.6,0,Sales credit invoice,0.32968393,80,Standard Process,56.10760493,
10-10-2022,202393,101420,zAU-1238 mix 5-10,5233.7,0,Sales credit invoice,0.492568459,80,Standard Process,67.17828536,
10-10-2022,202393,101420,zAU-1238 mix 5-10,8298.3,0,Sales credit invoice,0.308098265,80,Standard Process,50.85286657,
10-10-2022,202393,101420,zAU-1238 mix 5-10,13790.7,0,Sales credit invoice,0.371074709,80,Standard Process,50.42461939,
10-10-2022,202393,101420,zAU-1238 mix 5-10,0,9931.6,Sales credit invoice,0.443783272,80,Standard Process,83.22345001,
10-10-2022,202393,101420,zAU-1238 mix 5-10,0,16686.78,Sales credit invoice,0.576612143,80,Standard Process,77.57021775,
10-10-2022,202393,101420,zAU-1238 mix 5-10,6487.4,0,Sales credit invoice,0.398162365,80,Standard Process,52.31652353,
10-10-2022,202393,101420,zAU-1238 mix 5-10,10208.7,0,Sales credit invoice,0.437032347,80,Standard Process,61.46599622,
10-10-2022,202393,101420,zAU-1238 mix 5-10,10129.1,0,Sales credit invoice,0.379874081,80,Standard Process,59.40269097,
10-10-2022,202393,101420,zAU-1238 mix 5-10,4716.3,0,Sales credit invoice,0.454732532,80,Standard Process,77.035665,
10-10-2022,202393,101420,zAU-1238 mix 5-10,22805.4,0,Sales credit invoice,0.376574782,80,Standard Process,65.66362312,
10-10-2022,202393,101420,zAU-1238 mix 5-10,30387.3,0,Sales credit invoice,0.388797433,80,Standard Process,50.17791435,
10-10-2022,202393,101420,zAU-1238 mix 5-10,0,13002.14,Sales credit invoice,0.440146484,80,Standard Process,74.92917856,
10-10-2022,202393,101420,zAU-1238 mix 5-10,0,10778.65,Sales credit invoice,0.469396644,80,Standard Process,61.07396312,
10-10-2022,202393,101420,zAU-1238 mix 5-10,15681.2,0,Sales credit invoice,0.354974026,80,Standard Process,55.64843203,
10-10-2022,202393,101420,zAU-1238 mix 5-10,8497.3,0,Sales credit invoice,0.452283859,80,Standard Process,60.20769419,
10-10-2022,202393,101420,zAU-1238 mix 5-10,0,8830.44,Sales credit invoice,0.348928283,80,Standard Process,65.15914083,
10-10-2022,202393,101420,zAU-1238 mix 5-10,0,2710.54,Sales credit invoice,0.370668155,80,Standard Process,58.89617841,
10-10-2022,202393,101420,zAU-1238 mix 5-10,0,3621.12,Sales credit invoice,0.330233318,80,Standard Process,54.79718379,
10-10-2022,202393,101420,zAU-1238 mix 5-10,3402.9,0,Sales credit invoice,0.35330542,80,Standard Process,61.13933217,
10-10-2022,202393,101420,zAU-1238 mix 5-10,2547.2,0,Sales credit invoice,0.30479906,80,Standard Process,45.77650289,
